ob_id,asset,timeframe,direction,formation_bar_index,formation_timestamp,break_bar_index,break_type,structure_type,qe_top_price,qe_bottom_price,qe_width,qe_width_pct,qe_extreme_candle_idx,lux_top_price,lux_bottom_price,lux_width,lux_width_pct,lux_extreme_candle_idx,extreme_candle_matched,top_price_matched,bottom_price_matched,width_matched,mismatch_category
XRPUSD_16403_BEARISH_16392_16399,XRPUSD,1h,SHORT,16392,2026-04-15T00:00:00+00:00,16399,BOS,internal,1.366,1.3571,0.0089,0.6558,16392,1.366,1.3571,0.0089,0.6558,16392,True,True,True,True,NO_MISMATCH
XRPUSD_16405_BEARISH_16384_16386,XRPUSD,1h,SHORT,16384,2026-04-14T16:00:00+00:00,16386,CHOCH,internal,1.3804,1.3657,0.0147,1.0764,16384,1.3804,1.3657,0.0147,1.0764,16384,True,True,True,True,NO_MISMATCH
BTCUSD_16428_BEARISH_16418_16426,BTCUSD,1h,SHORT,16418,2026-04-16T02:00:00+00:00,16426,CHOCH,internal,75240.0,74563.5,676.5,0.9073,16418,75240.0,74563.5,676.5,0.9073,16418,True,True,True,True,NO_MISMATCH
XRPUSD_16475_BULLISH_16442_16453,XRPUSD,1h,LONG,16442,2026-04-17T02:00:00+00:00,16453,BOS,internal,1.431,1.422,0.009,0.6329,16442,1.431,1.422,0.009,0.6329,16442,True,True,True,True,NO_MISMATCH
XRPUSD_16499_BEARISH_16493_16495,XRPUSD,1h,SHORT,16493,2026-04-19T05:00:00+00:00,16495,CHOCH,internal,1.4426,1.4288,0.0138,0.9658,16493,1.4426,1.4288,0.0138,0.9658,16493,True,True,True,True,NO_MISMATCH
BTCUSD_16504_BULLISH_16495_16501,BTCUSD,1h,LONG,16495,2026-04-19T07:00:00+00:00,16501,CHOCH,internal,75363.5,74829.5,534.0,0.7136,16495,75363.5,74829.5,534.0,0.7136,16495,True,True,True,True,NO_MISMATCH
BTCUSD_16505_BULLISH_16442_16448,BTCUSD,1h,LONG,16442,2026-04-17T02:00:00+00:00,16448,BOS,internal,74777.5,74491.5,286.0,0.3839,16442,74777.5,74491.5,286.0,0.3839,16442,True,True,True,True,NO_MISMATCH
BTCUSD_16510_BULLISH_16430_16435,BTCUSD,1h,LONG,16430,2026-04-16T14:00:00+00:00,16435,CHOCH,internal,74163.5,73394.5,769.0,1.0478,16430,74163.5,73394.5,769.0,1.0478,16430,True,True,True,True,NO_MISMATCH
BTCUSD_16527_BEARISH_16501_16505,BTCUSD,1h,SHORT,16501,2026-04-19T13:00:00+00:00,16505,CHOCH,internal,76199.0,75504.5,694.5,0.9198,16501,76199.0,75504.5,694.5,0.9198,16501,True,True,True,True,NO_MISMATCH
XRPUSD_16527_BEARISH_16501_16508,XRPUSD,1h,SHORT,16501,2026-04-19T13:00:00+00:00,16508,BOS,internal,1.4462,1.4305,0.0157,1.0975,16501,1.4462,1.4305,0.0157,1.0975,16501,True,True,True,True,NO_MISMATCH
SOLUSD_16528_BULLISH_16519_16527,SOLUSD,1h,LONG,16519,2026-04-20T07:00:00+00:00,16527,CHOCH,internal,85.773,84.442,1.331,1.5762,16519,85.773,84.442,1.331,1.5762,16519,True,True,True,True,NO_MISMATCH
ETHUSD_16530_BEARISH_16501_16506,ETHUSD,1h,SHORT,16501,2026-04-19T13:00:00+00:00,16506,BOS,internal,2348.9,2328.7,20.2,0.8674,16501,2348.9,2328.7,20.2,0.8674,16501,True,True,True,True,NO_MISMATCH
SOLUSD_16530_BEARISH_16502_16510,SOLUSD,1h,SHORT,16502,2026-04-19T14:00:00+00:00,16510,BOS,internal,87.104,85.962,1.142,1.3285,16502,87.104,85.962,1.142,1.3285,16502,True,True,True,True,NO_MISMATCH
BTCUSD_16550_BULLISH_16539_16546,BTCUSD,1h,LONG,16539,2026-04-21T03:00:00+00:00,16546,BOS,internal,75680.0,75436.0,244.0,0.3235,16539,75680.0,75436.0,244.0,0.3235,16539,True,True,True,True,NO_MISMATCH
XRPUSD_16555_BULLISH_16520_16527,XRPUSD,1h,LONG,16520,2026-04-20T08:00:00+00:00,16527,CHOCH,internal,1.417,1.407,0.01,0.7107,16520,1.417,1.407,0.01,0.7107,16520,True,True,True,True,NO_MISMATCH
ETHUSD_16556_BEARISH_16544_16550,ETHUSD,1h,SHORT,16544,2026-04-21T08:00:00+00:00,16550,CHOCH,internal,2337.9,2312.6,25.3,1.094,16544,2337.9,2312.6,25.3,1.094,16544,True,True,True,True,NO_MISMATCH
BTCUSD_16559_BEARISH_16544_16555,BTCUSD,1h,SHORT,16544,2026-04-21T08:00:00+00:00,16555,CHOCH,internal,76859.5,76025.0,834.5,1.0977,16544,76859.5,76025.0,834.5,1.0977,16544,True,True,True,True,NO_MISMATCH
XRPUSD_16562_BEARISH_16544_16555,XRPUSD,1h,SHORT,16544,2026-04-21T08:00:00+00:00,16555,CHOCH,internal,1.4489,1.4369,0.012,0.8351,16544,1.4489,1.4369,0.012,0.8351,16544,True,True,True,True,NO_MISMATCH
ETHUSD_16576_BULLISH_16568_16573,ETHUSD,1h,LONG,16568,2026-04-22T08:00:00+00:00,16573,BOS,internal,2393.0,2381.9,11.1,0.466,16568,2393.0,2381.9,11.1,0.466,16568,True,True,True,True,NO_MISMATCH
XRPUSD_16584_BULLISH_16555_16565,XRPUSD,1h,LONG,16555,2026-04-21T19:00:00+00:00,16565,CHOCH,internal,1.431,1.4107,0.0203,1.439,16555,1.431,1.4107,0.0203,1.439,16555,True,True,True,True,NO_MISMATCH
SOLUSD_16592_BULLISH_16555_16560,SOLUSD,1h,LONG,16555,2026-04-21T19:00:00+00:00,16560,CHOCH,internal,85.722,84.31,1.412,1.6748,16555,85.722,84.31,1.412,1.6748,16555,True,True,True,True,NO_MISMATCH
SOLUSD_16596_BEARISH_16590_16594,SOLUSD,1h,SHORT,16590,2026-04-23T06:00:00+00:00,16594,CHOCH,internal,86.214,85.842,0.372,0.4334,16590,86.214,85.842,0.372,0.4334,16590,True,True,True,True,NO_MISMATCH
BTCUSD_16598_BEARISH_16590_16594,BTCUSD,1h,SHORT,16590,2026-04-23T06:00:00+00:00,16594,BOS,internal,78300.0,77993.0,307.0,0.3936,16590,78300.0,77993.0,307.0,0.3936,16590,True,True,True,True,NO_MISMATCH
BTCUSD_16602_BULLISH_16594_16599,BTCUSD,1h,LONG,16594,2026-04-23T10:00:00+00:00,16599,CHOCH,internal,77678.5,76805.0,873.5,1.1373,16594,77678.5,76805.0,873.5,1.1373,16594,True,True,True,True,NO_MISMATCH
XRPUSD_16611_BULLISH_16603_16609,XRPUSD,1h,LONG,16603,2026-04-23T19:00:00+00:00,16609,BOS,internal,1.4332,1.4263,0.0069,0.4838,16603,1.4332,1.4263,0.0069,0.4838,16603,True,True,True,True,NO_MISMATCH
XRPUSD_16619_BEARISH_16610_16617,XRPUSD,1h,SHORT,16610,2026-04-24T02:00:00+00:00,16617,CHOCH,internal,1.445,1.436,0.009,0.6267,16610,1.445,1.436,0.009,0.6267,16610,True,True,True,True,NO_MISMATCH
SOLUSD_16629_BULLISH_16623_16628,SOLUSD,1h,LONG,16623,2026-04-24T15:00:00+00:00,16628,BOS,internal,86.564,85.51,1.054,1.2326,16623,86.564,85.51,1.054,1.2326,16623,True,True,True,True,NO_MISMATCH
XRPUSD_16630_BULLISH_16618_16623,XRPUSD,1h,LONG,16618,2026-04-24T10:00:00+00:00,16623,CHOCH,internal,1.4322,1.4232,0.009,0.6324,16618,1.4322,1.4232,0.009,0.6324,16618,True,True,True,True,NO_MISMATCH
BTCUSD_16644_BULLISH_16639_16642,BTCUSD,1h,LONG,16639,2026-04-25T07:00:00+00:00,16642,CHOCH,internal,77536.0,77400.0,136.0,0.1757,16639,77536.0,77400.0,136.0,0.1757,16639,True,True,True,True,NO_MISMATCH
ETHUSD_16654_BEARISH_16641_16647,ETHUSD,1h,SHORT,16641,2026-04-25T09:00:00+00:00,16647,BOS,internal,2322.35,2315.75,6.6,0.285,16641,2322.35,2315.75,6.6,0.285,16641,True,True,True,True,NO_MISMATCH
BTCUSD_16660_BEARISH_16642_16647,BTCUSD,1h,SHORT,16642,2026-04-25T10:00:00+00:00,16647,CHOCH,internal,77848.5,77672.5,176.0,0.2266,16642,77848.5,77672.5,176.0,0.2266,16642,True,True,True,True,NO_MISMATCH
SOLUSD_16667_BEARISH_16640_16648,SOLUSD,1h,SHORT,16640,2026-04-25T08:00:00+00:00,16648,CHOCH,internal,86.814,86.302,0.512,0.5933,16640,86.814,86.302,0.512,0.5933,16640,True,True,True,True,NO_MISMATCH
BTCUSD_16669_BEARISH_16621_16630,BTCUSD,1h,SHORT,16621,2026-04-24T13:00:00+00:00,16630,CHOCH,internal,78433.0,77870.0,563.0,0.723,16621,78433.0,77870.0,563.0,0.723,16621,True,True,True,True,NO_MISMATCH
XRPUSD_16669_BULLISH_16659_16662,XRPUSD,1h,LONG,16659,2026-04-26T03:00:00+00:00,16662,CHOCH,internal,1.4236,1.4172,0.0064,0.4516,16659,1.4236,1.4172,0.0064,0.4516,16659,True,True,True,True,NO_MISMATCH
XRPUSD_16687_BULLISH_16594_16598,XRPUSD,1h,LONG,16594,2026-04-23T10:00:00+00:00,16598,CHOCH,internal,1.4156,1.4081,0.0075,0.5326,16594,1.4156,1.4081,0.0075,0.5326,16594,True,True,True,True,NO_MISMATCH
SOLUSD_16731_BEARISH_16704_16713,SOLUSD,1h,SHORT,16704,2026-04-28T00:00:00+00:00,16713,BOS,internal,84.933,84.582,0.351,0.415,16704,84.933,84.582,0.351,0.415,16704,True,True,True,True,NO_MISMATCH
BTCUSD_16732_BEARISH_16704_16715,BTCUSD,1h,SHORT,16704,2026-04-28T00:00:00+00:00,16715,BOS,internal,77450.0,77171.0,279.0,0.3615,16704,77450.0,77171.0,279.0,0.3615,16704,True,True,True,True,NO_MISMATCH
XRPUSD_16732_BEARISH_16708_16715,XRPUSD,1h,SHORT,16708,2026-04-28T04:00:00+00:00,16715,BOS,internal,1.4032,1.3898,0.0134,0.9642,16708,1.4032,1.3898,0.0134,0.9642,16708,True,True,True,True,NO_MISMATCH
XRPUSD_16740_BULLISH_16729_16731,XRPUSD,1h,LONG,16729,2026-04-29T01:00:00+00:00,16731,CHOCH,internal,1.3834,1.3763,0.0071,0.5159,16729,1.3834,1.3763,0.0071,0.5159,16729,True,True,True,True,NO_MISMATCH
BTCUSD_16743_BULLISH_16718_16737,BTCUSD,1h,LONG,16718,2026-04-28T14:00:00+00:00,16737,CHOCH,internal,76177.5,75637.5,540.0,0.7139,16718,76177.5,75637.5,540.0,0.7139,16718,True,True,True,True,NO_MISMATCH
SOLUSD_16743_BULLISH_16718_16737,SOLUSD,1h,LONG,16718,2026-04-28T14:00:00+00:00,16737,CHOCH,internal,83.531,82.96,0.571,0.6883,16718,83.531,82.96,0.571,0.6883,16718,True,True,True,True,NO_MISMATCH
SOLUSD_16744_BULLISH_16399_16434,SOLUSD,1h,LONG,16399,2026-04-15T07:00:00+00:00,16434,BOS,internal,83.212,82.65,0.562,0.68,16399,83.212,82.65,0.562,0.68,16399,True,True,True,True,NO_MISMATCH
ETHUSD_16745_BULLISH_16717_16722,ETHUSD,1h,LONG,16717,2026-04-28T13:00:00+00:00,16722,CHOCH,internal,2284.9,2256.85,28.05,1.2429,16717,2284.9,2256.85,28.05,1.2429,16717,True,True,True,True,NO_MISMATCH
SOLUSD_16790_BULLISH_16779_16789,SOLUSD,1h,LONG,16779,2026-05-01T03:00:00+00:00,16789,BOS,internal,84.413,83.561,0.852,1.0196,16779,84.413,83.561,0.852,1.0196,16779,True,True,True,True,NO_MISMATCH
XRPUSD_16794_BEARISH_16737_16741,XRPUSD,1h,SHORT,16737,2026-04-29T09:00:00+00:00,16741,CHOCH,internal,1.4058,1.3898,0.016,1.1512,16737,1.4058,1.3898,0.016,1.1512,16737,True,True,True,True,NO_MISMATCH
ETHUSD_16796_BULLISH_16779_16788,ETHUSD,1h,LONG,16779,2026-05-01T03:00:00+00:00,16788,BOS,internal,2294.65,2264.75,29.9,1.3202,16779,2294.65,2264.75,29.9,1.3202,16779,True,True,True,True,NO_MISMATCH
ETHUSD_16817_BULLISH_16802_16815,ETHUSD,1h,LONG,16802,2026-05-02T02:00:00+00:00,16815,BOS,internal,2307.2,2293.95,13.25,0.5776,16802,2307.2,2293.95,13.25,0.5776,16802,True,True,True,True,NO_MISMATCH
BTCUSD_16825_BULLISH_16805_16821,BTCUSD,1h,LONG,16805,2026-05-02T05:00:00+00:00,16821,BOS,internal,78200.5,77991.0,209.5,0.2686,16805,78200.5,77991.0,209.5,0.2686,16805,True,True,True,True,NO_MISMATCH
SOLUSD_16825_BULLISH_16811_16816,SOLUSD,1h,LONG,16811,2026-05-02T11:00:00+00:00,16816,CHOCH,internal,83.9402,83.511,0.4292,0.5139,16811,83.9402,83.511,0.4292,0.5139,16811,True,True,True,True,NO_MISMATCH
XRPUSD_16825_BULLISH_16805_16813,XRPUSD,1h,LONG,16805,2026-05-02T05:00:00+00:00,16813,BOS,internal,1.3845,1.382,0.0025,0.1809,16805,1.3845,1.382,0.0025,0.1809,16805,True,True,True,True,NO_MISMATCH
BTCUSD_16841_BEARISH_16681_16686,BTCUSD,1h,SHORT,16681,2026-04-27T01:00:00+00:00,16686,CHOCH,internal,79453.5,78683.5,770.0,0.9786,16681,79453.5,78683.5,770.0,0.9786,16681,True,True,True,True,NO_MISMATCH
ETHUSD_16845_BEARISH_16737_16743,ETHUSD,1h,SHORT,16737,2026-04-29T09:00:00+00:00,16743,CHOCH,internal,2346.15,2321.75,24.4,1.0509,16737,2346.15,2321.75,24.4,1.0509,16737,True,True,True,True,NO_MISMATCH
ETHUSD_16882_BEARISH_16681_16685,ETHUSD,1h,SHORT,16681,2026-04-27T01:00:00+00:00,16685,CHOCH,internal,2403.4,2376.15,27.25,1.1468,16681,2403.4,2376.15,27.25,1.1468,16681,True,True,True,True,NO_MISMATCH
BTCUSD_16897_BEARISH_16893_16895,BTCUSD,1h,SHORT,16893,2026-05-05T21:00:00+00:00,16895,CHOCH,internal,81745.0,81266.0,479.0,0.5894,16893,81745.0,81266.0,479.0,0.5894,16893,True,True,True,True,NO_MISMATCH
ETHUSD_16909_BULLISH_16894_16905,ETHUSD,1h,LONG,16894,2026-05-05T22:00:00+00:00,16905,CHOCH,internal,2380.75,2352.45,28.3,1.203,16894,2380.75,2352.45,28.3,1.203,16894,True,True,True,True,NO_MISMATCH
ETHUSD_16913_BULLISH_16871_16875,ETHUSD,1h,LONG,16871,2026-05-04T23:00:00+00:00,16875,BOS,internal,2352.85,2343.5,9.35,0.399,16871,2352.85,2343.5,9.35,0.399,16871,True,True,True,True,NO_MISMATCH
BTCUSD_16920_BULLISH_16896_16904,BTCUSD,1h,LONG,16896,2026-05-06T00:00:00+00:00,16904,CHOCH,internal,81225.5,80686.0,539.5,0.6686,16896,81225.5,80686.0,539.5,0.6686,16896,True,True,True,True,NO_MISMATCH
XRPUSD_16922_BULLISH_16896_16902,XRPUSD,1h,LONG,16896,2026-05-06T00:00:00+00:00,16902,BOS,internal,1.4141,1.4066,0.0075,0.5332,16896,1.4141,1.4066,0.0075,0.5332,16896,True,True,True,True,NO_MISMATCH
SOLUSD_16932_BEARISH_16454_16474,SOLUSD,1h,SHORT,16454,2026-04-17T14:00:00+00:00,16474,CHOCH,internal,90.756,89.6439,1.1121,1.2406,16454,90.756,89.6439,1.1121,1.2406,16454,True,True,True,True,NO_MISMATCH
SOLUSD_16934_BULLISH_16923_16927,SOLUSD,1h,LONG,16923,2026-05-07T03:00:00+00:00,16927,BOS,internal,88.155,87.623,0.532,0.6071,16923,88.155,87.623,0.532,0.6071,16923,True,True,True,True,NO_MISMATCH
BTCUSD_16952_BEARISH_16940_16946,BTCUSD,1h,SHORT,16940,2026-05-07T20:00:00+00:00,16946,BOS,internal,80335.0,79809.5,525.5,0.6584,16940,80335.0,79809.5,525.5,0.6584,16940,True,True,True,True,NO_MISMATCH
ETHUSD_16955_BEARISH_16938_16946,ETHUSD,1h,SHORT,16938,2026-05-07T18:00:00+00:00,16946,BOS,internal,2303.5,2290.0,13.5,0.5895,16938,2303.5,2290.0,13.5,0.5895,16938,True,True,True,True,NO_MISMATCH
SOLUSD_16968_BEARISH_15899_15905,SOLUSD,1h,SHORT,15899,2026-03-25T11:00:00+00:00,15905,CHOCH,internal,93.49,92.456,1.034,1.1184,15899,93.49,92.456,1.034,1.1184,15899,True,True,True,True,NO_MISMATCH
XRPUSD_16982_BULLISH_16964_16969,XRPUSD,1h,LONG,16964,2026-05-08T20:00:00+00:00,16969,BOS,internal,1.4186,1.4107,0.0079,0.56,16964,1.4186,1.4107,0.0079,0.56,16964,True,True,True,True,NO_MISMATCH
SOLUSD_16985_BEARISH_16974_16984,SOLUSD,1h,SHORT,16974,2026-05-09T06:00:00+00:00,16984,CHOCH,internal,94.1,93.196,0.904,0.97,16974,94.1,93.196,0.904,0.97,16974,True,True,True,True,NO_MISMATCH
ETHUSD_17005_BEARISH_17001_17002,ETHUSD,1h,SHORT,17001,2026-05-10T09:00:00+00:00,17002,CHOCH,internal,2332.9,2325.8,7.1,0.3053,17001,2332.9,2325.8,7.1,0.3053,17001,True,True,True,True,NO_MISMATCH
ETHUSD_17007_BEARISH_16916_16920,ETHUSD,1h,SHORT,16916,2026-05-06T20:00:00+00:00,16920,BOS,internal,2356.05,2343.6,12.45,0.5312,16916,2356.05,2343.6,12.45,0.5312,16916,True,True,True,True,NO_MISMATCH
ETHUSD_17031_BEARISH_17022_17029,ETHUSD,1h,SHORT,17022,2026-05-11T06:00:00+00:00,17029,CHOCH,internal,2342.0,2328.9,13.1,0.5625,17022,2342.0,2328.9,13.1,0.5625,17022,True,True,True,True,NO_MISMATCH
SOLUSD_17038_BEARISH_14718_14723,SOLUSD,1h,SHORT,14718,2026-02-04T06:00:00+00:00,14723,BOS,internal,98.73,96.687,2.043,2.113,14718,98.73,96.687,2.043,2.113,14718,True,True,True,True,NO_MISMATCH
SOLUSD_17050_BULLISH_17029_17031,SOLUSD,1h,LONG,17029,2026-05-11T13:00:00+00:00,17031,BOS,internal,95.499,94.537,0.962,1.0176,17029,95.499,94.537,0.962,1.0176,17029,True,True,True,True,NO_MISMATCH
XRPUSD_17050_BULLISH_17024_17029,XRPUSD,1h,LONG,17024,2026-05-11T08:00:00+00:00,17029,BOS,internal,1.4506,1.441,0.0096,0.6662,17024,1.4506,1.441,0.0096,0.6662,17024,True,True,True,True,NO_MISMATCH
SOLUSD_17055_BULLISH_17003_17009,SOLUSD,1h,LONG,17003,2026-05-10T11:00:00+00:00,17009,BOS,internal,94.007,92.9,1.107,1.1916,17003,94.007,92.9,1.107,1.1916,17003,True,True,True,True,NO_MISMATCH
BTCUSD_17099_BULLISH_17091_17093,BTCUSD,1h,LONG,17091,2026-05-14T03:00:00+00:00,17093,CHOCH,internal,79428.5,78876.0,552.5,0.7005,17091,79428.5,78876.0,552.5,0.7005,17091,True,True,True,True,NO_MISMATCH
SOLUSD_17099_BULLISH_17091_17094,SOLUSD,1h,LONG,17091,2026-05-14T03:00:00+00:00,17094,CHOCH,internal,90.786,89.8165,0.9695,1.0794,17091,90.786,89.8165,0.9695,1.0794,17091,True,True,True,True,NO_MISMATCH
XRPUSD_17127_BULLISH_17097_17100,XRPUSD,1h,LONG,17097,2026-05-14T09:00:00+00:00,17100,BOS,internal,1.4354,1.4265,0.0089,0.6239,17097,1.4354,1.4265,0.0089,0.6239,17097,True,True,True,True,NO_MISMATCH
ETHUSD_17150_BULLISH_16262_16263,ETHUSD,1h,LONG,16262,2026-04-09T14:00:00+00:00,16263,CHOCH,internal,2182.2,2156.5,25.7,1.1917,16262,2182.2,2156.5,25.7,1.1917,16262,True,True,True,True,NO_MISMATCH
ETHUSD_17162_BEARISH_17160_17161,ETHUSD,1h,SHORT,17160,2026-05-17T00:00:00+00:00,17161,BOS,internal,2185.0,2172.65,12.35,0.5684,17160,2185.0,2172.65,12.35,0.5684,17160,True,True,True,True,NO_MISMATCH
BTCUSD_17174_BULLISH_17161_17170,BTCUSD,1h,LONG,17161,2026-05-17T01:00:00+00:00,17170,CHOCH,internal,78084.0,77682.5,401.5,0.5168,17161,78084.0,77682.5,401.5,0.5168,17161,True,True,True,True,NO_MISMATCH
SOLUSD_17195_BEARISH_17185_17194,SOLUSD,1h,SHORT,17185,2026-05-18T01:00:00+00:00,17194,BOS,internal,85.463,84.512,0.951,1.1253,17185,85.463,84.512,0.951,1.1253,17185,True,True,True,True,NO_MISMATCH
SOLUSD_17197_BULLISH_17195_17196,SOLUSD,1h,LONG,17195,2026-05-18T11:00:00+00:00,17196,CHOCH,internal,85.3192,84.082,1.2372,1.4714,17195,85.3192,84.082,1.2372,1.4714,17195,True,True,True,True,NO_MISMATCH
ETHUSD_17202_BULLISH_16214_16221,ETHUSD,1h,LONG,16214,2026-04-07T14:00:00+00:00,16221,CHOCH,internal,2080.45,2060.0,20.45,0.9927,16214,2080.45,2060.0,20.45,0.9927,16214,True,True,True,True,NO_MISMATCH
ETHUSD_17205_BEARISH_17196_17199,ETHUSD,1h,SHORT,17196,2026-05-18T12:00:00+00:00,17199,CHOCH,internal,2156.5,2133.1,23.4,1.097,17196,2156.5,2133.1,23.4,1.097,17196,True,True,True,True,NO_MISMATCH
BTCUSD_17228_BEARISH_17216_17222,BTCUSD,1h,SHORT,17216,2026-05-19T08:00:00+00:00,17222,BOS,internal,77295.0,76932.0,363.0,0.4718,17216,77295.0,76932.0,363.0,0.4718,17216,True,True,True,True,NO_MISMATCH
BTCUSD_17243_BEARISH_17196_17198,BTCUSD,1h,SHORT,17196,2026-05-18T12:00:00+00:00,17198,BOS,internal,77758.5,77243.5,515.0,0.6667,17196,77758.5,77243.5,515.0,0.6667,17196,True,True,True,True,NO_MISMATCH
XRPUSD_17259_BEARISH_17215_17217,XRPUSD,1h,SHORT,17215,2026-05-19T07:00:00+00:00,17217,BOS,internal,1.3898,1.3834,0.0064,0.4626,17215,1.3898,1.3834,0.0064,0.4626,17215,True,True,True,True,NO_MISMATCH
BTCUSD_17266_BULLISH_17248_17256,BTCUSD,1h,LONG,17248,2026-05-20T16:00:00+00:00,17256,BOS,internal,77530.5,76975.0,555.5,0.7217,17248,77530.5,76975.0,555.5,0.7217,17248,True,True,True,True,NO_MISMATCH
XRPUSD_17266_BULLISH_17254_17258,XRPUSD,1h,LONG,17254,2026-05-20T22:00:00+00:00,17258,CHOCH,internal,1.3683,1.3602,0.0081,0.5955,17254,1.3683,1.3602,0.0081,0.5955,17254,True,True,True,True,NO_MISMATCH
ETHUSD_17267_BULLISH_17230_17237,ETHUSD,1h,LONG,17230,2026-05-19T22:00:00+00:00,17237,CHOCH,internal,2115.55,2101.35,14.2,0.6758,17230,2115.55,2101.35,14.2,0.6758,17230,True,True,True,True,NO_MISMATCH
ETHUSD_17273_BEARISH_17257_17266,ETHUSD,1h,SHORT,17257,2026-05-21T01:00:00+00:00,17266,CHOCH,internal,2156.65,2138.1,18.55,0.8676,17257,2156.65,2138.1,18.55,0.8676,17257,True,True,True,True,NO_MISMATCH
SOLUSD_17292_BEARISH_17276_17286,SOLUSD,1h,SHORT,17276,2026-05-21T20:00:00+00:00,17286,CHOCH,internal,87.944,87.501,0.443,0.5063,17276,87.944,87.501,0.443,0.5063,17276,True,True,True,True,NO_MISMATCH
SOLUSD_17308_BULLISH_17233_17244,SOLUSD,1h,LONG,17233,2026-05-20T01:00:00+00:00,17244,BOS,internal,84.513,83.841,0.672,0.8015,17233,84.513,83.841,0.672,0.8015,17233,True,True,True,True,NO_MISMATCH
XRPUSD_17318_BEARISH_17307_17311,XRPUSD,1h,SHORT,17307,2026-05-23T03:00:00+00:00,17311,BOS,internal,1.3423,1.3397,0.0026,0.1941,17307,1.3423,1.3397,0.0026,0.1941,17307,True,True,True,True,NO_MISMATCH
ETHUSD_17334_BEARISH_17273_17298,ETHUSD,1h,SHORT,17273,2026-05-21T17:00:00+00:00,17298,BOS,internal,2152.85,2124.8,28.05,1.3201,17273,2152.85,2124.8,28.05,1.3201,17273,True,True,True,True,NO_MISMATCH
BTCUSD_17351_BEARISH_17338_17343,BTCUSD,1h,SHORT,17338,2026-05-24T10:00:00+00:00,17343,CHOCH,internal,77522.5,76888.5,634.0,0.8246,17338,77522.5,76888.5,634.0,0.8246,17338,True,True,True,True,NO_MISMATCH
ETHUSD_17374_BULLISH_17351_17368,ETHUSD,1h,LONG,17351,2026-05-24T23:00:00+00:00,17368,CHOCH,internal,2106.0,2090.45,15.55,0.7439,17351,2106.0,2090.45,15.55,0.7439,17351,True,True,True,True,NO_MISMATCH
BTCUSD_17377_BULLISH_17349_17361,BTCUSD,1h,LONG,17349,2026-05-24T21:00:00+00:00,17361,CHOCH,internal,76721.0,76060.0,661.0,0.8691,17349,76721.0,76060.0,661.0,0.8691,17349,True,True,True,True,NO_MISMATCH
XRPUSD_17409_BULLISH_17404_17406,XRPUSD,1h,LONG,17404,2026-05-27T04:00:00+00:00,17406,CHOCH,internal,1.3319,1.3217,0.0102,0.7717,17404,1.3319,1.3217,0.0102,0.7717,17404,True,True,True,True,NO_MISMATCH
SOLUSD_17413_BULLISH_17404_17407,SOLUSD,1h,LONG,17404,2026-05-27T04:00:00+00:00,17407,CHOCH,internal,83.672,82.819,0.853,1.03,17404,83.672,82.819,0.853,1.03,17404,True,True,True,True,NO_MISMATCH
XRPUSD_17419_BEARISH_17415_17417,XRPUSD,1h,SHORT,17415,2026-05-27T15:00:00+00:00,17417,CHOCH,internal,1.3438,1.3304,0.0134,1.0072,17415,1.3438,1.3304,0.0134,1.0072,17415,True,True,True,True,NO_MISMATCH
SOLUSD_17454_BEARISH_17445_17450,SOLUSD,1h,SHORT,17445,2026-05-28T21:00:00+00:00,17450,BOS,internal,82.683,82.231,0.452,0.5497,17445,82.683,82.231,0.452,0.5497,17445,True,True,True,True,NO_MISMATCH
BTCUSD_17503_BULLISH_17495_17500,BTCUSD,1h,LONG,17495,2026-05-30T23:00:00+00:00,17500,BOS,internal,73979.0,73758.0,221.0,0.2996,17495,73979.0,73758.0,221.0,0.2996,17495,True,True,True,True,NO_MISMATCH
ETHUSD_17503_BULLISH_17489_17498,ETHUSD,1h,LONG,17489,2026-05-30T17:00:00+00:00,17498,BOS,internal,2028.5,2018.2,10.3,0.5104,17489,2028.5,2018.2,10.3,0.5104,17489,True,True,True,True,NO_MISMATCH
SOLUSD_17503_BULLISH_17476_17498,SOLUSD,1h,LONG,17476,2026-05-30T04:00:00+00:00,17498,BOS,internal,82.8075,81.8448,0.9627,1.1763,17476,82.8075,81.8448,0.9627,1.1763,17476,True,True,True,True,NO_MISMATCH
ETHUSD_17510_BULLISH_17476_17486,ETHUSD,1h,LONG,17476,2026-05-30T04:00:00+00:00,17486,BOS,internal,2017.6,2000.95,16.65,0.8321,17476,2017.6,2000.95,16.65,0.8321,17476,True,True,True,True,NO_MISMATCH
ETHUSD_17512_BULLISH_17462_17463,ETHUSD,1h,LONG,17462,2026-05-29T14:00:00+00:00,17463,CHOCH,internal,2003.6,1975.45,28.15,1.425,17462,2003.6,1975.45,28.15,1.425,17462,True,True,True,True,NO_MISMATCH
SOLUSD_17512_BULLISH_17462_17464,SOLUSD,1h,LONG,17462,2026-05-29T14:00:00+00:00,17464,CHOCH,internal,81.592,80.35,1.242,1.5457,17462,81.592,80.35,1.242,1.5457,17462,True,True,True,True,NO_MISMATCH
BTCUSD_17522_BEARISH_17520_17521,BTCUSD,1h,SHORT,17520,2026-06-01T00:00:00+00:00,17521,BOS,internal,74078.0,73627.0,451.0,0.6125,17520,74078.0,73627.0,451.0,0.6125,17520,True,True,True,True,NO_MISMATCH
