ob_id,asset,direction,decision_timestamp,decision_bar_idx,ob_top,ob_bottom,ob_width,r_ctrl_a_quantedge_current,r_ctrl_b_proximal_edge,r_ctrl_c_midpoint_50,r_ctrl_d_deep_75,r_ctrl_e_swing_liquidity_tp,r_ctrl_f_atr_buffered_sl,r_ctrl_g_optimistic_exec,mfe_r,mae_r,holding_bars,is_ambiguous_same_bar_touch,first_touch_occurred
SOLUSD_15509_BEARISH_15467_15471,SOLUSD,SHORT,2026-03-09T05:00:00+00:00,15509,84.903,84.252,0.6510000000000105,1.7097,1.7143,0.0,0.0,2.5,1.4286,1.7097,2.730466,0.0,1,False,True
BTCUSD_15512_BEARISH_15490_15502,BTCUSD,SHORT,2026-03-09T08:00:00+00:00,15512,68176.0,67665.5,510.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.668952,1.673849,1,False,True
SOLUSD_15526_BULLISH_15517_15523,SOLUSD,LONG,2026-03-09T22:00:00+00:00,15526,85.753,83.981,1.7720000000000056,1.7156,1.7143,0.0,0.0,-0.2,1.4286,1.7156,1.786305,0.359669,12,False,True
XRPUSD_15526_BULLISH_15517_15523,XRPUSD,LONG,2026-03-09T22:00:00+00:00,15526,1.3725,1.3536,0.01890000000000014,1.5679,1.3995,0.0,0.0,-0.2,-0.5,1.5679,1.694885,0.590829,4,False,True
BTCUSD_15531_BULLISH_15523_15530,BTCUSD,LONG,2026-03-10T03:00:00+00:00,15531,69499.0,68334.5,1164.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.116645,0.0,5,False,True
XRPUSD_15531_BULLISH_15523_15530,XRPUSD,LONG,2026-03-10T03:00:00+00:00,15531,1.3835,1.3557,0.027800000000000047,1.6043,1.5695,0.0,0.0,-0.2,-0.5,1.6043,1.666667,0.194245,5,False,True
XRPUSD_15539_BULLISH_15530_15536,XRPUSD,LONG,2026-03-10T11:00:00+00:00,15539,1.3918,1.3693,0.022499999999999964,2.0044,1.7143,0.0,0.0,2.5,1.4286,2.0044,3.041481,0.342222,3,False,True
BTCUSD_15541_BULLISH_15531_15536,BTCUSD,LONG,2026-03-10T13:00:00+00:00,15541,70349.0,69347.0,1002.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.4286,1.7143,1.874917,1.153693,1,True,True
SOLUSD_15549_BULLISH_15528_15537,SOLUSD,LONG,2026-03-10T21:00:00+00:00,15549,85.963,84.832,1.1310000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.407309,1.153257,12,False,True
BTCUSD_15578_BULLISH_15564_15566,BTCUSD,LONG,2026-03-12T02:00:00+00:00,15578,69751.5,68940.0,811.5,1.7143,1.7143,4.428,0.0,-0.2,1.4286,1.7143,1.995276,0.617991,9,False,True
SOLUSD_15578_BULLISH_15564_15569,SOLUSD,LONG,2026-03-12T02:00:00+00:00,15578,85.685,84.352,1.3329999999999984,1.7187,1.7143,4.428,0.0,-0.2,1.4286,1.7187,1.768692,0.665616,9,False,True
ETHUSD_15617_BULLISH_15606_15613,ETHUSD,LONG,2026-03-13T17:00:00+00:00,15617,2112.4,2089.35,23.050000000000182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.564714,1.671005,5,False,True
SOLUSD_15617_BULLISH_15607_15613,SOLUSD,LONG,2026-03-13T17:00:00+00:00,15617,88.9348,88.154,0.7807999999999993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.675205,1.735997,5,False,True
ETHUSD_15630_BULLISH_15591_15600,ETHUSD,LONG,2026-03-14T06:00:00+00:00,15630,2081.95,2038.05,43.899999999999864,1.7144,1.7143,0.0,0.0,-0.2,1.4286,1.7144,2.059985,0.31511,38,False,True
BTCUSD_15633_BULLISH_15591_15600,BTCUSD,LONG,2026-03-14T09:00:00+00:00,15633,70539.5,69436.5,1103.0,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,1.805681,0.0,20,False,True
SOLUSD_15633_BULLISH_15595_15600,SOLUSD,LONG,2026-03-14T09:00:00+00:00,15633,86.944,85.65,1.293999999999997,1.7099,1.7143,0.0,0.0,-0.2,1.4286,1.7099,2.086038,0.134055,17,False,True
XRPUSD_15633_BULLISH_15590_15613,XRPUSD,LONG,2026-03-14T09:00:00+00:00,15633,1.3912,1.364,0.02719999999999989,1.7451,1.7143,0.0,0.0,-0.2,1.4286,1.7451,1.769608,0.0,20,False,True
SOLUSD_15650_BEARISH_15628_15630,SOLUSD,SHORT,2026-03-15T02:00:00+00:00,15650,88.7,88.204,0.4960000000000093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.050403,1.332661,7,False,True
XRPUSD_15663_BULLISH_15654_15660,XRPUSD,LONG,2026-03-15T15:00:00+00:00,15663,1.4155,1.405,0.010499999999999954,2.1746,1.7143,4.428,0.0,2.5,1.4286,2.1746,6.593651,0.580952,7,False,True
SOLUSD_15665_BEARISH_15657_15664,SOLUSD,SHORT,2026-03-15T17:00:00+00:00,15665,88.865,88.412,0.45299999999998875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.350993,1.331126,3,False,True
ETHUSD_15681_BEARISH_14715_14725,ETHUSD,SHORT,2026-03-16T09:00:00+00:00,15681,2295.3,2247.95,47.350000000000364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1151,1.219641,3,False,True
XRPUSD_15681_BEARISH_15237_15294,XRPUSD,SHORT,2026-03-16T09:00:00+00:00,15681,1.4934,1.4624,0.03100000000000014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.182796,1.696774,5,False,True
SOLUSD_15700_BULLISH_15680_15690,SOLUSD,LONG,2026-03-17T04:00:00+00:00,15700,94.04,92.596,1.4440000000000026,1.7184,1.7143,0.0,0.0,-0.2,1.4286,1.7184,1.767313,0.466297,14,False,True
BTCUSD_15706_BULLISH_15688_15694,BTCUSD,LONG,2026-03-17T10:00:00+00:00,15706,73886.0,73129.0,757.0,1.7143,1.7143,4.428,0.0,-0.2,1.4286,1.7143,2.055923,0.607221,5,False,True
SOLUSD_15725_BULLISH_15708_15714,SOLUSD,LONG,2026-03-18T05:00:00+00:00,15725,94.078,93.174,0.9039999999999964,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.174041,3.026549,6,False,True
SOLUSD_15748_BULLISH_15743_15747,SOLUSD,LONG,2026-03-19T04:00:00+00:00,15748,90.166,89.684,0.4819999999999993,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.0,1.06639,1,False,True
SOLUSD_15753_BEARISH_15747_15751,SOLUSD,SHORT,2026-03-19T09:00:00+00:00,15753,91.4063,89.914,1.4923000000000002,1.7129,1.7143,0.0,0.0,-0.2,1.4286,1.7129,2.004132,0.177735,3,False,True
SOLUSD_15756_BULLISH_15661_15669,SOLUSD,LONG,2026-03-19T12:00:00+00:00,15756,88.397,87.353,1.0440000000000111,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.962963,1.259259,3,False,True
ETHUSD_15777_BULLISH_15775_15776,ETHUSD,LONG,2026-03-20T09:00:00+00:00,15777,2152.95,2120.9,32.04999999999973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.549662,1.208008,5,False,True
BTCUSD_15781_BULLISH_15767_15771,BTCUSD,LONG,2026-03-20T13:00:00+00:00,15781,70266.5,69690.0,576.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.280139,1.27985,1,False,True
ETHUSD_15810_BEARISH_15806_15808,ETHUSD,SHORT,2026-03-21T18:00:00+00:00,15810,2168.0,2149.65,18.34999999999991,1.7146,1.7143,0.0,0.0,2.5,1.4286,1.7146,6.168029,0.171662,5,False,True
SOLUSD_15812_BEARISH_15801_15806,SOLUSD,SHORT,2026-03-21T20:00:00+00:00,15812,90.4,89.984,0.416000000000011,1.7163,1.7143,4.428,0.0,2.5,1.4286,1.7163,6.908173,0.533654,3,False,True
XRPUSD_15831_BULLISH_15630_15670,XRPUSD,LONG,2026-03-22T15:00:00+00:00,15831,1.3943,1.3839,0.010400000000000187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.435897,1.423077,3,False,True
BTCUSD_15845_BEARISH_15831_15837,BTCUSD,SHORT,2026-03-23T05:00:00+00:00,15845,68990.0,68679.5,310.5,1.7143,1.7143,4.428,0.0,2.5,1.4286,1.7143,3.283414,0.621578,1,False,True
XRPUSD_15854_BEARISH_15776_15815,XRPUSD,SHORT,2026-03-23T14:00:00+00:00,15854,1.466,1.453,0.0129999999999999,1.6667,1.7143,4.428,9.856,2.5,1.4286,1.6667,2.671795,0.979487,1,False,True
BTCUSD_15887_BEARISH_15871_15877,BTCUSD,SHORT,2026-03-24T23:00:00+00:00,15887,71385.0,70450.0,935.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.428877,1.143316,9,False,True
ETHUSD_15887_BEARISH_15875_15881,ETHUSD,SHORT,2026-03-24T23:00:00+00:00,15887,2174.85,2151.1,23.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.636491,1.244211,6,False,True
XRPUSD_15887_BEARISH_15872_15877,XRPUSD,SHORT,2026-03-24T23:00:00+00:00,15887,1.4328,1.4143,0.018500000000000183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.895495,1.317117,12,False,True
SOLUSD_15902_BULLISH_15895_15899,SOLUSD,LONG,2026-03-25T14:00:00+00:00,15902,92.506,91.765,0.7409999999999997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.349528,1,False,True
XRPUSD_15902_BULLISH_15891_15899,XRPUSD,LONG,2026-03-25T14:00:00+00:00,15902,1.4145,1.4065,0.008000000000000007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2125,1.6625,1,False,True
BTCUSD_15957_BULLISH_15349_15350,BTCUSD,LONG,2026-03-27T21:00:00+00:00,15957,66115.0,65326.5,788.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.050518,0.0632,16,False,True
BTCUSD_15970_BULLISH_15962_15967,BTCUSD,LONG,2026-03-28T10:00:00+00:00,15970,66221.0,65900.0,321.0,1.7143,1.7143,0.0,0.0,2.5,1.4286,1.7143,2.833333,0.163551,3,False,True
SOLUSD_15972_BULLISH_15961_15966,SOLUSD,LONG,2026-03-28T12:00:00+00:00,15972,82.852,82.231,0.6210000000000093,1.7246,1.7143,0.0,0.0,2.5,1.4286,1.7246,3.083736,0.055287,1,False,True
BTCUSD_15983_BULLISH_15970_15973,BTCUSD,LONG,2026-03-28T23:00:00+00:00,15983,66388.5,66093.5,295.0,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.444068,0.483051,4,False,True
SOLUSD_15996_BULLISH_15493_15509,SOLUSD,LONG,2026-03-29T12:00:00+00:00,15996,82.452,81.169,1.2830000000000013,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.339569,1.050922,5,False,True
ETHUSD_15999_BULLISH_15962_15966,ETHUSD,LONG,2026-03-29T15:00:00+00:00,15999,1993.15,1981.75,11.400000000000091,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.438596,4.916667,7,False,True
SOLUSD_16009_BEARISH_15987_16000,SOLUSD,SHORT,2026-03-30T01:00:00+00:00,16009,83.222,82.681,0.5409999999999968,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.875539,2.772027,1,False,True
SOLUSD_16010_BEARISH_15975_15983,SOLUSD,SHORT,2026-03-30T02:00:00+00:00,16010,84.283,83.171,1.1119999999999948,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.597122,1.009233,5,False,True
SOLUSD_16065_BULLISH_16049_16060,SOLUSD,LONG,2026-04-01T09:00:00+00:00,16065,83.482,82.181,1.301000000000002,1.7148,1.7143,4.428,9.856,-0.2,1.4286,1.7148,2.200615,0.77566,7,False,True
BTCUSD_16067_BEARISH_15932_15944,BTCUSD,SHORT,2026-04-01T11:00:00+00:00,16067,69462.0,68408.0,1054.0,1.7143,1.7143,4.428,0.0,-0.2,1.4286,1.7143,2.106262,0.605313,14,False,True
BTCUSD_16091_BULLISH_16007_16011,BTCUSD,LONG,2026-04-02T11:00:00+00:00,16091,66357.5,65826.5,531.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.068424,1.316384,2,False,True
ETHUSD_16091_BULLISH_16041_16049,ETHUSD,LONG,2026-04-02T11:00:00+00:00,16091,2043.5,2011.6,31.90000000000009,1.7143,1.7143,4.428,9.856,-0.2,1.4286,1.7143,1.787879,0.820272,25,False,True
BTCUSD_16110_BEARISH_16100_16106,BTCUSD,SHORT,2026-04-03T06:00:00+00:00,16110,67081.0,66766.5,314.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.139905,1.494436,1,False,True
SOLUSD_16116_BULLISH_16106_16111,SOLUSD,LONG,2026-04-03T12:00:00+00:00,16116,79.6,78.8423,0.7576999999999998,1.7059,1.7143,0.0,0.0,-0.2,1.4286,1.7059,2.203907,0.425102,3,False,True
ETHUSD_16126_BULLISH_16121_16125,ETHUSD,LONG,2026-04-03T22:00:00+00:00,16126,2054.95,2043.0,11.949999999999818,1.7146,1.7143,4.428,9.856,-0.2,1.4286,1.7146,2.39749,0.958159,21,False,True
XRPUSD_16136_BULLISH_16130_16134,XRPUSD,LONG,2026-04-04T08:00:00+00:00,16136,1.3147,1.3127,0.0020000000000000018,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.45,1,False,True
SOLUSD_16138_BEARISH_16134_16136,SOLUSD,SHORT,2026-04-04T10:00:00+00:00,16138,80.541,80.13,0.41100000000000136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.300973,3.70073,5,False,True
SOLUSD_16156_BULLISH_16142_16143,SOLUSD,LONG,2026-04-05T04:00:00+00:00,16156,80.3843,79.5953,0.7890000000000015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.378454,1.368906,2,False,True
ETHUSD_16157_BULLISH_16142_16147,ETHUSD,LONG,2026-04-05T05:00:00+00:00,16157,2054.1,2043.5,10.599999999999909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2.584906,1,False,True
BTCUSD_16188_BULLISH_16178_16185,BTCUSD,LONG,2026-04-06T12:00:00+00:00,16188,69393.5,68746.5,647.0,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,2.24575,0.178774,4,False,True
ETHUSD_16188_BULLISH_16178_16185,ETHUSD,LONG,2026-04-06T12:00:00+00:00,16188,2147.7,2114.0,33.69999999999982,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.18002,1.387735,10,False,True
XRPUSD_16188_BULLISH_16178_16185,XRPUSD,LONG,2026-04-06T12:00:00+00:00,16188,1.3484,1.3289,0.019500000000000073,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.647863,1.752137,10,False,True
SOLUSD_16206_BULLISH_16167_16174,SOLUSD,LONG,2026-04-07T06:00:00+00:00,16206,80.33,78.969,1.3610000000000042,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.589028,1.039187,5,False,True
XRPUSD_16209_BEARISH_16200_16205,XRPUSD,SHORT,2026-04-07T09:00:00+00:00,16209,1.3253,1.3193,0.006000000000000005,1.55,1.7143,0.0,0.0,-0.2,1.4286,1.55,2.333333,0.3,1,False,True
BTCUSD_16219_BEARISH_16209_16210,BTCUSD,SHORT,2026-04-07T19:00:00+00:00,16219,69226.0,68906.5,319.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.881064,1,False,True
ETHUSD_16220_BEARISH_16209_16210,ETHUSD,SHORT,2026-04-07T20:00:00+00:00,16220,2133.5,2113.75,19.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.259072,2.299578,1,False,True
BTCUSD_16240_BEARISH_16236_16238,BTCUSD,SHORT,2026-04-08T16:00:00+00:00,16240,72171.5,71550.0,621.5,1.7143,1.7143,0.0,0.0,-0.2,1.4286,1.7143,1.788951,0.491553,7,False,True
SOLUSD_16241_BEARISH_16237_16238,SOLUSD,SHORT,2026-04-08T17:00:00+00:00,16241,84.992,83.911,1.081000000000003,1.716,1.7143,0.0,0.0,-0.2,1.4286,1.716,1.727105,0.0,2,False,True
ETHUSD_16268_BEARISH_16241_16246,ETHUSD,SHORT,2026-04-09T20:00:00+00:00,16268,2239.05,2212.2,26.850000000000364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.103042,1.340161,2,False,True
BTCUSD_16281_BEARISH_16273_16279,BTCUSD,SHORT,2026-04-10T09:00:00+00:00,16281,72358.5,71629.0,729.5,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.258396,1.155358,3,False,True
ETHUSD_16298_BEARISH_16233_16238,ETHUSD,SHORT,2026-04-11T02:00:00+00:00,16298,2262.9,2245.7,17.200000000000273,1.714,1.7143,0.0,0.0,-0.2,1.4286,1.714,1.736434,0.0,3,False,True
SOLUSD_16321_BULLISH_16262_16265,SOLUSD,LONG,2026-04-12T01:00:00+00:00,16321,82.322,81.42,0.902000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.264597,1.221729,13,False,True
BTCUSD_16338_BULLISH_16262_16263,BTCUSD,LONG,2026-04-12T18:00:00+00:00,16338,71226.5,70495.0,731.5,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.695147,1.030075,4,False,True
XRPUSD_16384_BULLISH_16380_16381,XRPUSD,LONG,2026-04-14T16:00:00+00:00,16384,1.3709,1.3644,0.00649999999999995,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.476923,2.938462,2,False,True
XRPUSD_16403_BEARISH_16392_16399,XRPUSD,SHORT,2026-04-15T11:00:00+00:00,16403,1.366,1.3571,0.00890000000000013,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.374532,1,False,True
XRPUSD_16405_BEARISH_16384_16386,XRPUSD,SHORT,2026-04-15T13:00:00+00:00,16405,1.3804,1.3657,0.014700000000000157,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.514739,1.253968,2,False,True
BTCUSD_16428_BEARISH_16418_16426,BTCUSD,SHORT,2026-04-16T12:00:00+00:00,16428,75240.0,74563.5,676.5,1.7143,1.7143,4.428,0.0,2.5,1.4286,1.7143,2.89357,0.505297,1,False,True
XRPUSD_16475_BULLISH_16442_16453,XRPUSD,LONG,2026-04-18T11:00:00+00:00,16475,1.431,1.422,0.009000000000000119,1.6667,1.7143,4.428,9.856,-0.2,1.4286,1.6667,2.051852,0.837037,18,False,True
XRPUSD_16499_BEARISH_16493_16495,XRPUSD,SHORT,2026-04-19T11:00:00+00:00,16499,1.4426,1.4288,0.013800000000000034,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.623188,1.347826,2,False,True
BTCUSD_16504_BULLISH_16495_16501,BTCUSD,LONG,2026-04-19T16:00:00+00:00,16504,75363.5,74829.5,534.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.29588,1.598002,1,False,True
BTCUSD_16505_BULLISH_16442_16448,BTCUSD,LONG,2026-04-19T17:00:00+00:00,16505,74777.5,74491.5,286.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.914336,1.409091,3,False,True
BTCUSD_16510_BULLISH_16430_16435,BTCUSD,LONG,2026-04-19T22:00:00+00:00,16510,74163.5,73394.5,769.0,1.7143,1.7143,4.428,0.0,2.5,1.4286,1.7143,2.719116,0.513654,9,False,True
BTCUSD_16527_BEARISH_16501_16505,BTCUSD,SHORT,2026-04-20T15:00:00+00:00,16527,76199.0,75504.5,694.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.837293,1.444444,3,False,True
XRPUSD_16527_BEARISH_16501_16508,XRPUSD,SHORT,2026-04-20T15:00:00+00:00,16527,1.4462,1.4305,0.015699999999999825,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.335456,1.229299,17,False,True
SOLUSD_16528_BULLISH_16519_16527,SOLUSD,LONG,2026-04-20T16:00:00+00:00,16528,85.773,84.442,1.331000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,1.466316,1.132231,27,False,True
ETHUSD_16530_BEARISH_16501_16506,ETHUSD,SHORT,2026-04-20T18:00:00+00:00,16530,2348.9,2328.7,20.200000000000273,1.7142,1.7143,4.428,9.856,-0.2,1.4286,1.7142,1.825083,0.80198,5,False,True
SOLUSD_16530_BEARISH_16502_16510,SOLUSD,SHORT,2026-04-20T18:00:00+00:00,16530,87.104,85.962,1.141999999999996,1.7134,1.7143,4.428,9.856,-0.2,1.4286,1.7134,1.757735,0.766492,23,False,True
BTCUSD_16550_BULLISH_16539_16546,BTCUSD,LONG,2026-04-21T14:00:00+00:00,16550,75680.0,75436.0,244.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.108607,1.211066,1,False,True
XRPUSD_16555_BULLISH_16520_16527,XRPUSD,LONG,2026-04-21T19:00:00+00:00,16555,1.417,1.407,0.010000000000000009,2.0667,1.7143,0.0,0.0,2.5,1.4286,2.0667,2.533333,0.36,4,False,True
ETHUSD_16556_BEARISH_16544_16550,ETHUSD,SHORT,2026-04-21T20:00:00+00:00,16556,2337.9,2312.6,25.300000000000182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.957839,2.952569,6,False,True
BTCUSD_16559_BEARISH_16544_16555,BTCUSD,SHORT,2026-04-21T23:00:00+00:00,16559,76859.5,76025.0,834.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.222289,2.203915,3,False,True
XRPUSD_16562_BEARISH_16544_16555,XRPUSD,SHORT,2026-04-22T02:00:00+00:00,16562,1.4489,1.4369,0.01200000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.0,1.133333,1,False,True
ETHUSD_16576_BULLISH_16568_16573,ETHUSD,LONG,2026-04-22T16:00:00+00:00,16576,2393.0,2381.9,11.099999999999909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.225225,1.837838,7,False,True
XRPUSD_16584_BULLISH_16555_16565,XRPUSD,LONG,2026-04-23T00:00:00+00:00,16584,1.431,1.4107,0.020299999999999985,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.182266,1.0,3,False,True
SOLUSD_16592_BULLISH_16555_16560,SOLUSD,LONG,2026-04-23T08:00:00+00:00,16592,85.722,84.31,1.411999999999992,1.1275,1.0732,0.0,-1.0,-0.2,-0.5,1.1275,1.496695,0.847025,72,False,True
SOLUSD_16596_BEARISH_16590_16594,SOLUSD,SHORT,2026-04-23T12:00:00+00:00,16596,86.214,85.842,0.3719999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.784946,2.182796,3,False,True
BTCUSD_16598_BEARISH_16590_16594,BTCUSD,SHORT,2026-04-23T14:00:00+00:00,16598,78300.0,77993.0,307.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.205212,2.065147,1,False,True
BTCUSD_16602_BULLISH_16594_16599,BTCUSD,LONG,2026-04-23T18:00:00+00:00,16602,77678.5,76805.0,873.5,1.1881,1.3552,0.0,0.0,-0.2,-0.5,1.1881,1.626216,0.542072,72,False,True
XRPUSD_16611_BULLISH_16603_16609,XRPUSD,LONG,2026-04-24T03:00:00+00:00,16611,1.4332,1.4263,0.006900000000000128,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.0,1.115942,1,False,True
XRPUSD_16619_BEARISH_16610_16617,XRPUSD,SHORT,2026-04-24T11:00:00+00:00,16619,1.445,1.436,0.009000000000000119,1.2222,1.1963,0.0,-1.0,-0.2,-0.5,1.2222,1.622222,0.851852,3,False,True
SOLUSD_16629_BULLISH_16623_16628,SOLUSD,LONG,2026-04-24T21:00:00+00:00,16629,86.564,85.51,1.0539999999999878,1.7198,1.7143,4.428,9.856,-0.2,1.4286,1.7198,2.003163,0.98482,52,False,True
XRPUSD_16630_BULLISH_16618_16623,XRPUSD,LONG,2026-04-24T22:00:00+00:00,16630,1.4322,1.4232,0.008999999999999897,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.088889,1.548148,18,False,True
BTCUSD_16644_BULLISH_16639_16642,BTCUSD,LONG,2026-04-25T12:00:00+00:00,16644,77536.0,77400.0,136.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.319853,1.981618,3,False,True
ETHUSD_16654_BEARISH_16641_16647,ETHUSD,SHORT,2026-04-25T22:00:00+00:00,16654,2322.35,2315.75,6.599999999999909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.636364,2.924242,7,False,True
BTCUSD_16660_BEARISH_16642_16647,BTCUSD,SHORT,2026-04-26T04:00:00+00:00,16660,77848.5,77672.5,176.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.014205,2.789773,1,False,True
SOLUSD_16667_BEARISH_16640_16648,SOLUSD,SHORT,2026-04-26T11:00:00+00:00,16667,86.814,86.302,0.5119999999999862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.815234,1.33418,7,False,True
BTCUSD_16669_BEARISH_16621_16630,BTCUSD,SHORT,2026-04-26T13:00:00+00:00,16669,78433.0,77870.0,563.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.463588,1.101835,6,False,True
XRPUSD_16669_BULLISH_16659_16662,XRPUSD,LONG,2026-04-26T13:00:00+00:00,16669,1.4236,1.4172,0.006399999999999961,1.0,1.7143,0.0,0.0,-0.2,1.4286,1.0,1.875,0.28125,6,False,True
XRPUSD_16687_BULLISH_16594_16598,XRPUSD,LONG,2026-04-27T07:00:00+00:00,16687,1.4156,1.4081,0.007500000000000062,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.373333,2.386667,6,False,True
SOLUSD_16731_BEARISH_16704_16713,SOLUSD,SHORT,2026-04-29T03:00:00+00:00,16731,84.933,84.582,0.3510000000000133,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42735,1.401709,1,False,True
BTCUSD_16732_BEARISH_16704_16715,BTCUSD,SHORT,2026-04-29T04:00:00+00:00,16732,77450.0,77171.0,279.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.007168,2.155914,5,False,True
XRPUSD_16732_BEARISH_16708_16715,XRPUSD,SHORT,2026-04-29T04:00:00+00:00,16732,1.4032,1.3898,0.013400000000000079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.492537,1.258706,5,False,True
XRPUSD_16740_BULLISH_16729_16731,XRPUSD,LONG,2026-04-29T12:00:00+00:00,16740,1.3834,1.3763,0.007099999999999884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.957746,1,False,True
BTCUSD_16743_BULLISH_16718_16737,BTCUSD,LONG,2026-04-29T15:00:00+00:00,16743,76177.5,75637.5,540.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.435802,2.896296,3,False,True
SOLUSD_16743_BULLISH_16718_16737,SOLUSD,LONG,2026-04-29T15:00:00+00:00,16743,83.531,82.96,0.5710000000000122,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,0.569177,1.049037,1,False,True
