ob_id,asset,symbol,direction,timeframe,creation_timestamp,creation_bar_index,confirmation_timestamp,confirmation_bar_index,decision_timestamp,decision_bar_index,top_price,bottom_price,zone_size,zone_size_percent,zone_midpoint,entry_price,sl_price,tp_price,risk_distance,stop_distance_percent,atr_at_decision,atr_normalized_stop_distance,leverage,source_candle_index,source_candle_timestamp,source_candle_open,source_candle_high,source_candle_low,source_candle_close,source_candle_volume,break_type,structure_origin,trend_before_break,internal_trend_at_decision,swing_trend_at_decision,structural_event_id,qualification_status,invalidation_status,invalidation_bar_index,invalidation_timestamp,first_touch_occurred,first_touch_bar_index,first_touch_timestamp,first_touch_price,first_touch_result,realized_r,holding_bars,mfe_r,mae_r,feature_cutoff_timestamp,feat_ob_width_pct,feat_ob_width_atr,feat_stop_distance_pct,feat_stop_distance_atr,feat_entry_depth_in_zone,feat_mitigation_depth_pct,feat_formation_body_ratio,feat_formation_range_atr,feat_displacement_atr,feat_bars_since_formation,feat_bars_since_break,feat_pre_decision_retests,feat_price_to_entry_atr,feat_is_bos,feat_is_choch,feat_origin_swing,feat_trend_align_internal,feat_trend_align_swing,feat_premium_discount,feat_dist_nearest_pivot_atr,feat_atr_pct,feat_atr_percentile,feat_realized_vol_20,feat_vol_expansion,feat_ret_5,feat_ret_15,feat_ret_50,feat_volume_ratio,feat_direction_long
XRPUSD_16527_BEARISH_16501_16508,XRPUSD,XRPUSD,SHORT,1h,2026-04-19T13:00:00+00:00,16501,2026-04-19T20:00:00+00:00,16508,2026-04-20T15:00:00+00:00,16527,1.4462,1.4305,0.0157,1.0975,1.43835,1.434425,1.4462,1.41,0.011775,0.8209,0.010664,1.1042,42,16501,2026-04-19T13:00:00+00:00,1.4305,1.4462,1.4305,1.4376,984857.0,bos,internal,BEARISH,BULLISH,BEARISH,internal|bos|brk16508|form16501,QUALIFIED_SHORT,INVALIDATED,16544,2026-04-21T08:00:00+00:00,True,16528,2026-04-20T16:00:00+00:00,1.4305,TOUCH_HIT_SL,-1.0,17,1.3355,1.2293,2026-04-20T15:00:00+00:00,1.096216,1.472284,0.820886,1.104213,0.89172,0.248408,0.452229,1.472284,0.572034,26.0,19.0,2.0,0.208652,1.0,0.0,0.0,0.0,1.0,0.343564,0.028133,0.744568,99.5,0.539192,2.475688,1.287129,1.935943,-0.292398,1.230923,0.0
SOLUSD_16528_BULLISH_16519_16527,SOLUSD,SOLUSD,LONG,1h,2026-04-20T07:00:00+00:00,16519,2026-04-20T15:00:00+00:00,16527,2026-04-20T16:00:00+00:00,16528,85.773,84.442,1.331,1.5762,85.1075,85.44025,84.442,87.15,0.99825,1.1684,0.731179,1.3653,29,16519,2026-04-20T07:00:00+00:00,84.5193,85.773,84.442,84.732,75122.0,choch,internal,BULLISH,BULLISH,BEARISH,internal|choch|brk16527|form16519,QUALIFIED_LONG,INVALIDATED,16555,2026-04-21T19:00:00+00:00,True,16529,2026-04-20T17:00:00+00:00,85.773,TOUCH_HIT_SL,-1.0,27,1.4663,1.1322,2026-04-20T16:00:00+00:00,1.560339,1.820348,1.16836,1.365261,0.646131,0.383922,0.159805,1.820348,1.46339,9.0,1.0,0.0,0.189078,0.0,1.0,0.0,1.0,0.0,0.30548,0.136765,0.857165,74.5,0.570944,0.86299,0.280968,1.137024,-1.752972,1.268304,1.0
ETHUSD_16530_BEARISH_16501_16506,ETHUSD,ETHUSD,SHORT,1h,2026-04-19T13:00:00+00:00,16501,2026-04-19T18:00:00+00:00,16506,2026-04-20T18:00:00+00:00,16530,2348.9,2328.7,20.2,0.8674,2338.8,2333.75,2348.9,2307.78,15.15,0.6492,19.018626,0.7966,53,16501,2026-04-19T13:00:00+00:00,2329.4,2348.9,2328.7,2336.8,1736940.0,bos,internal,BEARISH,BULLISH,BEARISH,internal|bos|brk16506|form16501,QUALIFIED_SHORT,INVALIDATED,16562,2026-04-22T02:00:00+00:00,True,16531,2026-04-20T19:00:00+00:00,2328.7,TOUCH_HIT_TP,1.7142,5,1.8251,0.802,2026-04-20T18:00:00+00:00,0.865949,1.062117,0.64917,0.796587,0.80198,0.722772,0.366337,1.062117,0.007887,29.0,24.0,1.0,0.055209,1.0,0.0,0.0,0.0,1.0,0.383819,0.018403,0.815305,92.0,0.537886,1.424919,1.006733,2.08306,-1.123262,1.564225,0.0
SOLUSD_16530_BEARISH_16502_16510,SOLUSD,SOLUSD,SHORT,1h,2026-04-19T14:00:00+00:00,16502,2026-04-19T22:00:00+00:00,16510,2026-04-20T18:00:00+00:00,16530,87.104,85.962,1.142,1.3285,86.533,86.2475,87.104,84.78,0.8565,0.9931,0.730843,1.1719,35,16502,2026-04-19T14:00:00+00:00,86.324,87.104,85.962,86.513,84823.0,bos,internal,BEARISH,BULLISH,BEARISH,internal|bos|brk16510|form16502,QUALIFIED_SHORT,INVALIDATED,16562,2026-04-22T02:00:00+00:00,True,16531,2026-04-20T19:00:00+00:00,85.962,TOUCH_HIT_TP,1.7134,23,1.7577,0.7665,2026-04-20T18:00:00+00:00,1.327089,1.562578,0.993072,1.171934,0.920315,0.21366,0.165499,1.562578,1.219139,28.0,20.0,1.0,0.266131,1.0,0.0,0.0,0.0,1.0,0.401113,0.001368,0.849295,73.5,0.51144,0.648566,0.880401,1.763203,-0.739382,1.311418,0.0
BTCUSD_16550_BULLISH_16539_16546,BTCUSD,BTCUSD,LONG,1h,2026-04-21T03:00:00+00:00,16539,2026-04-21T10:00:00+00:00,16546,2026-04-21T14:00:00+00:00,16550,75680.0,75436.0,244.0,0.3235,75558.0,75680.0,75436.0,76098.29,244.0,0.3224,457.879572,0.5329,100,16539,2026-04-21T03:00:00+00:00,75539.5,75680.0,75436.0,75669.5,330391.0,bos,internal,BULLISH,BEARISH,BULLISH,internal|bos|brk16546|form16539,QUALIFIED_LONG,INVALIDATED,16551,2026-04-21T15:00:00+00:00,True,16551,2026-04-21T15:00:00+00:00,75680.0,TOUCH_HIT_SL,-1.0,1,1.1086,1.2111,2026-04-21T14:00:00+00:00,0.322628,0.532891,0.32241,0.532891,0.790984,0.44877,0.532787,0.532891,0.824453,11.0,4.0,1.0,0.111383,1.0,0.0,0.0,0.0,1.0,0.42331,0.090635,0.605429,82.5,0.303,2.163233,-0.911241,-0.217695,0.131737,1.721778,1.0
XRPUSD_16555_BULLISH_16520_16527,XRPUSD,XRPUSD,LONG,1h,2026-04-20T08:00:00+00:00,16520,2026-04-20T15:00:00+00:00,16527,2026-04-21T19:00:00+00:00,16555,1.417,1.407,0.01,0.7107,1.412,1.4145,1.407,1.43,0.0075,0.5302,0.010459,0.7171,66,16520,2026-04-20T08:00:00+00:00,1.4147,1.417,1.407,1.4093,335071.0,choch,internal,BULLISH,BEARISH,BULLISH,internal|choch|brk16527|form16520,QUALIFIED_LONG,INVALIDATED,16693,2026-04-27T13:00:00+00:00,True,16556,2026-04-21T20:00:00+00:00,1.417,TOUCH_HIT_TP,2.0667,4,2.5333,0.36,2026-04-21T19:00:00+00:00,0.707864,0.956157,0.530223,0.717118,0.57,0.63,0.54,0.956157,1.482043,35.0,28.0,1.0,0.172108,0.0,1.0,0.0,0.0,1.0,0.192593,0.038246,0.740322,60.0,0.316169,1.940998,-1.285724,-1.029844,0.02124,1.017886,1.0
ETHUSD_16556_BEARISH_16544_16550,ETHUSD,ETHUSD,SHORT,1h,2026-04-21T08:00:00+00:00,16544,2026-04-21T14:00:00+00:00,16550,2026-04-21T20:00:00+00:00,16556,2337.9,2312.6,25.3,1.094,2325.25,2318.925,2337.9,2286.4,18.975,0.8183,19.021559,0.9976,42,16544,2026-04-21T08:00:00+00:00,2317.0,2337.9,2312.6,2322.05,994622.0,choch,internal,BEARISH,BULLISH,BULLISH,internal|choch|brk16550|form16544,QUALIFIED_SHORT,INVALIDATED,16562,2026-04-22T02:00:00+00:00,True,16557,2026-04-21T21:00:00+00:00,2312.6,TOUCH_HIT_SL,-1.0,6,0.9578,2.9526,2026-04-21T20:00:00+00:00,1.092873,1.33007,0.818267,0.997552,0.905138,0.70751,0.199605,1.33007,0.738636,12.0,6.0,3.0,0.206345,0.0,1.0,0.0,0.0,0.0,0.319261,0.010514,0.821666,92.0,0.357251,1.598187,0.246828,0.090795,0.880251,1.451854,0.0
BTCUSD_16559_BEARISH_16544_16555,BTCUSD,BTCUSD,SHORT,1h,2026-04-21T08:00:00+00:00,16544,2026-04-21T19:00:00+00:00,16555,2026-04-21T23:00:00+00:00,16559,76859.5,76025.0,834.5,1.0977,76442.25,76233.625,76859.5,75160.7,625.875,0.821,465.667699,1.344,42,16544,2026-04-21T08:00:00+00:00,76050.5,76859.5,76025.0,76462.0,672697.0,choch,internal,BEARISH,BULLISH,BULLISH,internal|choch|brk16555|form16544,QUALIFIED_SHORT,INVALIDATED,16562,2026-04-22T02:00:00+00:00,True,16560,2026-04-22T00:00:00+00:00,76025.0,TOUCH_HIT_SL,-1.0,3,0.2223,2.2039,2026-04-21T23:00:00+00:00,1.093874,1.79205,0.820996,1.344038,0.684242,0.441582,0.49311,1.79205,1.242302,15.0,4.0,0.0,0.117842,0.0,1.0,0.0,0.0,0.0,0.672024,0.150322,0.610404,94.5,0.428275,1.74588,0.944763,-0.22691,2.566567,0.655674,0.0
XRPUSD_16562_BEARISH_16544_16555,XRPUSD,XRPUSD,SHORT,1h,2026-04-21T08:00:00+00:00,16544,2026-04-21T19:00:00+00:00,16555,2026-04-22T02:00:00+00:00,16562,1.4489,1.4369,0.012,0.8351,1.4429,1.4399,1.4489,1.42,0.009,0.625,0.010455,0.8608,55,16544,2026-04-21T08:00:00+00:00,1.4386,1.4489,1.4369,1.442,498623.0,choch,internal,BEARISH,BULLISH,BULLISH,internal|choch|brk16555|form16544,QUALIFIED_SHORT,INVALIDATED,16563,2026-04-22T03:00:00+00:00,True,16563,2026-04-22T03:00:00+00:00,1.4369,TOUCH_HIT_SL,-1.0,1,0.0,1.1333,2026-04-22T02:00:00+00:00,0.828729,1.147781,0.625043,0.860836,0.075,1.0,0.283333,1.147781,1.339078,18.0,7.0,0.0,0.774752,0.0,1.0,0.0,0.0,0.0,0.609783,0.047824,0.722027,57.5,0.488654,2.180784,1.799775,0.597471,3.060498,0.679327,0.0
ETHUSD_16576_BULLISH_16568_16573,ETHUSD,ETHUSD,LONG,1h,2026-04-22T08:00:00+00:00,16568,2026-04-22T13:00:00+00:00,16573,2026-04-22T16:00:00+00:00,16576,2393.0,2381.9,11.1,0.466,2387.45,2393.0,2381.9,2412.03,11.1,0.4639,19.079656,0.5818,75,16568,2026-04-22T08:00:00+00:00,2389.2,2393.0,2381.9,2387.2,738987.0,bos,internal,BULLISH,BEARISH,BULLISH,internal|bos|brk16573|form16568,QUALIFIED_LONG,INVALIDATED,16583,2026-04-22T23:00:00+00:00,True,16577,2026-04-22T17:00:00+00:00,2393.0,TOUCH_HIT_SL,-1.0,7,1.2252,1.8378,2026-04-22T16:00:00+00:00,0.465321,0.581771,0.463853,0.581771,0.31982,0.86036,0.18018,0.581771,0.657769,8.0,3.0,2.0,0.395709,1.0,0.0,0.0,0.0,1.0,0.783839,0.005241,0.799835,90.0,0.624747,1.530426,-0.506757,2.759111,4.186321,1.453468,1.0
XRPUSD_16584_BULLISH_16555_16565,XRPUSD,XRPUSD,LONG,1h,2026-04-21T19:00:00+00:00,16555,2026-04-22T05:00:00+00:00,16565,2026-04-23T00:00:00+00:00,16584,1.431,1.4107,0.0203,1.439,1.42085,1.425925,1.4107,1.45,0.015225,1.0677,0.010234,1.4876,32,16555,2026-04-21T19:00:00+00:00,1.4267,1.431,1.4107,1.4127,204659.0,choch,internal,BULLISH,BEARISH,BULLISH,internal|choch|brk16565|form16555,QUALIFIED_LONG,INVALIDATED,16594,2026-04-23T10:00:00+00:00,True,16585,2026-04-23T01:00:00+00:00,1.431,TOUCH_HIT_SL,-1.0,3,0.1823,1.0,2026-04-23T00:00:00+00:00,1.421768,1.983531,1.067728,1.487648,0.842365,0.724138,0.689655,1.983531,0.908711,29.0,19.0,1.0,0.183208,0.0,1.0,0.0,0.0,1.0,0.511396,0.019542,0.716786,35.5,0.336643,1.34841,-0.881638,-1.598897,0.18946,0.509575,1.0
SOLUSD_16592_BULLISH_16555_16560,SOLUSD,SOLUSD,LONG,1h,2026-04-21T19:00:00+00:00,16555,2026-04-22T00:00:00+00:00,16560,2026-04-23T08:00:00+00:00,16592,85.722,84.31,1.412,1.6748,85.016,85.369,84.31,87.18,1.059,1.2405,0.707209,1.4974,28,16555,2026-04-21T19:00:00+00:00,85.2449,85.722,84.31,84.573,47609.0,choch,internal,BULLISH,BEARISH,BULLISH,internal|choch|brk16560|form16555,QUALIFIED_LONG,INVALIDATED,16695,2026-04-27T15:00:00+00:00,True,16593,2026-04-23T09:00:00+00:00,85.722,TOUCH_TIMEOUT_EXIT,1.1275,72,1.4967,0.847,2026-04-23T08:00:00+00:00,1.64755,1.996581,1.240497,1.497436,0.986544,0.169972,0.47585,1.996581,0.565604,37.0,32.0,4.0,0.472279,0.0,1.0,0.0,0.0,1.0,0.435653,0.041006,0.825186,5.5,0.379121,0.551464,-0.093259,-2.437275,0.035017,0.740925,1.0
SOLUSD_16596_BEARISH_16590_16594,SOLUSD,SOLUSD,SHORT,1h,2026-04-23T06:00:00+00:00,16590,2026-04-23T10:00:00+00:00,16594,2026-04-23T12:00:00+00:00,16596,86.214,85.842,0.372,0.4334,86.028,85.842,86.214,85.2,0.372,0.4334,0.701645,0.5302,80,16590,2026-04-23T06:00:00+00:00,85.872,86.214,85.842,86.183,39384.0,choch,internal,BEARISH,BULLISH,BEARISH,internal|choch|brk16594|form16590,QUALIFIED_SHORT,INVALIDATED,16599,2026-04-23T15:00:00+00:00,True,16597,2026-04-23T13:00:00+00:00,85.842,TOUCH_HIT_SL,-1.0,3,0.7849,2.1828,2026-04-23T12:00:00+00:00,0.432745,0.530183,0.433354,0.530183,0.675269,0.650538,0.836022,0.530183,0.12827,6.0,2.0,1.0,0.172167,0.0,1.0,0.0,0.0,1.0,0.476077,0.011117,0.816219,2.0,0.338454,0.501678,0.092917,-1.88463,-0.209187,0.894738,0.0
BTCUSD_16598_BEARISH_16590_16594,BTCUSD,BTCUSD,SHORT,1h,2026-04-23T06:00:00+00:00,16590,2026-04-23T10:00:00+00:00,16594,2026-04-23T14:00:00+00:00,16598,78300.0,77993.0,307.0,0.3936,78146.5,77993.0,78300.0,77466.71,307.0,0.3936,468.737177,0.655,88,16590,2026-04-23T06:00:00+00:00,77993.0,78300.0,77993.0,78167.0,505061.0,bos,internal,BEARISH,BULLISH,BULLISH,internal|bos|brk16594|form16590,QUALIFIED_SHORT,INVALIDATED,16599,2026-04-23T15:00:00+00:00,True,16599,2026-04-23T15:00:00+00:00,77993.0,TOUCH_HIT_SL,-1.0,1,0.2052,2.0651,2026-04-23T14:00:00+00:00,0.39292,0.654951,0.393625,0.654951,0.543974,0.557003,0.566775,0.654951,0.535481,8.0,4.0,0.0,0.298675,1.0,0.0,0.0,0.0,0.0,0.774227,0.181338,0.599922,96.0,0.364353,1.676846,0.669991,-0.008958,2.843115,1.214785,0.0
BTCUSD_16602_BULLISH_16594_16599,BTCUSD,BTCUSD,LONG,1h,2026-04-23T10:00:00+00:00,16594,2026-04-23T15:00:00+00:00,16599,2026-04-23T18:00:00+00:00,16602,77678.5,76805.0,873.5,1.1373,77241.75,77460.125,76805.0,78583.2,655.125,0.8458,473.852034,1.3826,41,16594,2026-04-23T10:00:00+00:00,77613.5,77678.5,76805.0,77362.5,736742.0,choch,internal,BULLISH,BULLISH,BULLISH,internal|choch|brk16599|form16594,QUALIFIED_LONG,INVALIDATED,16695,2026-04-27T15:00:00+00:00,True,16603,2026-04-23T19:00:00+00:00,77678.5,TOUCH_TIMEOUT_EXIT,1.1881,72,1.6262,0.5421,2026-04-23T18:00:00+00:00,1.125195,1.843402,0.845758,1.382552,0.945621,0.891242,0.28735,1.843402,0.413631,8.0,3.0,1.0,0.360608,0.0,1.0,0.0,1.0,1.0,0.687044,0.005276,0.61039,99.5,0.352908,0.98976,0.182605,-0.094589,2.496699,1.695122,1.0
XRPUSD_16611_BULLISH_16603_16609,XRPUSD,XRPUSD,LONG,1h,2026-04-23T19:00:00+00:00,16603,2026-04-24T01:00:00+00:00,16609,2026-04-24T03:00:00+00:00,16611,1.4332,1.4263,0.0069,0.4838,1.42975,1.4332,1.4263,1.45,0.0069,0.4814,0.009965,0.6924,72,16603,2026-04-23T19:00:00+00:00,1.4308,1.4332,1.4263,1.4289,336532.0,bos,internal,BULLISH,BEARISH,BULLISH,internal|bos|brk16609|form16603,QUALIFIED_LONG,INVALIDATED,16612,2026-04-24T04:00:00+00:00,True,16612,2026-04-24T04:00:00+00:00,1.4332,TOUCH_HIT_SL,-1.0,1,0.0,1.1159,2026-04-24T03:00:00+00:00,0.482551,0.692449,0.48144,0.692449,0.521739,0.811594,0.275362,0.692449,0.351242,8.0,2.0,0.0,0.331171,1.0,0.0,0.0,0.0,1.0,0.534682,0.0,0.696877,13.0,0.336668,1.053726,-0.417856,0.832099,0.076988,0.625082,1.0
XRPUSD_16619_BEARISH_16610_16617,XRPUSD,XRPUSD,SHORT,1h,2026-04-24T02:00:00+00:00,16610,2026-04-24T09:00:00+00:00,16617,2026-04-24T11:00:00+00:00,16619,1.445,1.436,0.009,0.6267,1.4405,1.43825,1.445,1.43,0.00675,0.4693,0.010036,0.6726,74,16610,2026-04-24T02:00:00+00:00,1.4438,1.445,1.436,1.4372,128840.0,choch,internal,BEARISH,BULLISH,BEARISH,internal|choch|brk16617|form16610,QUALIFIED_SHORT,INVALIDATED,16623,2026-04-24T15:00:00+00:00,True,16620,2026-04-24T12:00:00+00:00,1.436,TOUCH_HIT_TP,1.2222,3,1.6222,0.8519,2026-04-24T11:00:00+00:00,0.625956,0.89678,0.46932,0.672585,0.8,0.433333,0.733333,0.89678,0.56796,9.0,2.0,0.0,0.044839,0.0,1.0,0.0,0.0,1.0,0.434415,0.059785,0.698005,15.0,0.283732,0.856923,0.587659,0.37699,-0.909717,0.946416,0.0
SOLUSD_16629_BULLISH_16623_16628,SOLUSD,SOLUSD,LONG,1h,2026-04-24T15:00:00+00:00,16623,2026-04-24T20:00:00+00:00,16628,2026-04-24T21:00:00+00:00,16629,86.564,85.51,1.054,1.2326,86.037,86.3005,85.51,87.66,0.7905,0.916,0.683238,1.157,38,16623,2026-04-24T15:00:00+00:00,86.043,86.564,85.51,86.503,88840.0,bos,internal,BULLISH,BULLISH,BEARISH,internal|bos|brk16628|form16623,QUALIFIED_LONG,INVALIDATED,16686,2026-04-27T06:00:00+00:00,True,16630,2026-04-24T22:00:00+00:00,86.564,TOUCH_HIT_TP,1.7198,52,2.0032,0.9848,2026-04-24T21:00:00+00:00,1.219301,1.542653,0.915985,1.15699,0.885199,0.190702,0.436433,1.542653,0.806454,6.0,1.0,0.0,0.208566,1.0,0.0,0.0,1.0,0.0,0.4249,0.065863,0.790392,0.5,0.3399,0.864998,0.114658,1.182213,-1.088175,0.613377,1.0
XRPUSD_16630_BULLISH_16618_16623,XRPUSD,XRPUSD,LONG,1h,2026-04-24T10:00:00+00:00,16618,2026-04-24T15:00:00+00:00,16623,2026-04-24T22:00:00+00:00,16630,1.4322,1.4232,0.009,0.6324,1.4277,1.42995,1.4232,1.44,0.00675,0.472,0.01001,0.6743,74,16618,2026-04-24T10:00:00+00:00,1.4249,1.4322,1.4232,1.431,163064.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk16623|form16618,QUALIFIED_LONG,INVALIDATED,16648,2026-04-25T16:00:00+00:00,True,16631,2026-04-24T23:00:00+00:00,1.4322,TOUCH_HIT_SL,-1.0,18,1.0889,1.5481,2026-04-24T22:00:00+00:00,0.628975,0.8991,0.472044,0.674325,0.855556,0.311111,0.677778,0.8991,1.44855,12.0,7.0,0.0,0.094905,0.0,1.0,0.0,0.0,0.0,0.326648,0.04995,0.69956,8.0,0.360223,0.7992,-0.652642,-0.076816,-0.382902,0.48925,1.0
BTCUSD_16644_BULLISH_16639_16642,BTCUSD,BTCUSD,LONG,1h,2026-04-25T07:00:00+00:00,16639,2026-04-25T10:00:00+00:00,16642,2026-04-25T12:00:00+00:00,16644,77536.0,77400.0,136.0,0.1757,77468.0,77536.0,77400.0,77769.14,136.0,0.1754,444.859288,0.3057,100,16639,2026-04-25T07:00:00+00:00,77458.5,77536.0,77400.0,77454.0,166466.0,choch,internal,BULLISH,BULLISH,BULLISH,internal|choch|brk16642|form16639,QUALIFIED_LONG,INVALIDATED,16647,2026-04-25T15:00:00+00:00,True,16645,2026-04-25T13:00:00+00:00,77536.0,TOUCH_HIT_SL,-1.0,3,1.3199,1.9816,2026-04-25T12:00:00+00:00,0.175443,0.305715,0.175402,0.305715,0.867647,0.264706,0.033088,0.305715,0.171964,5.0,2.0,0.0,0.040462,0.0,1.0,0.0,1.0,1.0,0.588659,0.220294,0.573879,4.0,0.129091,0.388887,0.08263,0.036134,0.201002,0.670618,1.0
ETHUSD_16654_BEARISH_16641_16647,ETHUSD,ETHUSD,SHORT,1h,2026-04-25T09:00:00+00:00,16641,2026-04-25T15:00:00+00:00,16647,2026-04-25T22:00:00+00:00,16654,2322.35,2315.75,6.6,0.285,2319.05,2315.75,2322.35,2304.44,6.6,0.285,16.958997,0.3892,100,16641,2026-04-25T09:00:00+00:00,2318.2,2322.35,2315.75,2317.85,448818.0,bos,internal,BEARISH,BULLISH,BEARISH,internal|bos|brk16647|form16641,QUALIFIED_SHORT,INVALIDATED,16661,2026-04-26T05:00:00+00:00,True,16655,2026-04-25T23:00:00+00:00,2315.75,TOUCH_HIT_SL,-1.0,7,1.6364,2.9242,2026-04-25T22:00:00+00:00,0.284906,0.389174,0.285005,0.389174,0.878788,0.583333,0.05303,0.389174,0.486467,13.0,7.0,1.0,0.047173,1.0,0.0,0.0,0.0,1.0,0.237221,0.053069,0.73208,0.5,0.126194,0.336105,0.3748,0.049667,-0.324857,0.606594,0.0
BTCUSD_16660_BEARISH_16642_16647,BTCUSD,BTCUSD,SHORT,1h,2026-04-25T10:00:00+00:00,16642,2026-04-25T15:00:00+00:00,16647,2026-04-26T04:00:00+00:00,16660,77848.5,77672.5,176.0,0.2266,77760.5,77672.5,77848.5,77370.79,176.0,0.2266,426.427863,0.4127,100,16642,2026-04-25T10:00:00+00:00,77673.0,77848.5,77672.5,77749.5,298622.0,choch,internal,BEARISH,BULLISH,BEARISH,internal|choch|brk16647|form16642,QUALIFIED_SHORT,INVALIDATED,16661,2026-04-26T05:00:00+00:00,True,16661,2026-04-26T05:00:00+00:00,77672.5,TOUCH_HIT_SL,-1.0,1,0.0142,2.7898,2026-04-26T04:00:00+00:00,0.226432,0.412731,0.226592,0.412731,0.6875,0.596591,0.434659,0.412731,0.771526,18.0,13.0,0.0,0.128978,0.0,1.0,0.0,0.0,1.0,0.489142,0.118426,0.548619,1.0,0.184444,1.031828,0.184961,0.099807,-0.44381,0.756041,0.0
SOLUSD_16667_BEARISH_16640_16648,SOLUSD,SOLUSD,SHORT,1h,2026-04-25T08:00:00+00:00,16640,2026-04-25T16:00:00+00:00,16648,2026-04-26T11:00:00+00:00,16667,86.814,86.302,0.512,0.5933,86.558,86.302,86.814,85.42,0.512,0.5933,0.618762,0.8275,58,16640,2026-04-25T08:00:00+00:00,86.35,86.814,86.302,86.613,33493.0,choch,internal,BEARISH,BEARISH,BULLISH,internal|choch|brk16648|form16640,QUALIFIED_SHORT,INVALIDATED,16674,2026-04-26T18:00:00+00:00,True,16668,2026-04-26T12:00:00+00:00,86.302,TOUCH_HIT_SL,-1.0,7,0.8152,1.3342,2026-04-26T11:00:00+00:00,0.59188,0.827459,0.593266,0.827459,0.605469,0.921875,0.513672,0.827459,0.530091,27.0,19.0,9.0,0.326458,0.0,1.0,0.0,1.0,0.0,0.418279,0.021979,0.715298,0.5,0.253578,0.29252,-0.011559,0.687905,1.206229,0.745049,0.0
BTCUSD_16669_BEARISH_16621_16630,BTCUSD,BTCUSD,SHORT,1h,2026-04-24T13:00:00+00:00,16621,2026-04-24T22:00:00+00:00,16630,2026-04-26T13:00:00+00:00,16669,78433.0,77870.0,563.0,0.723,78151.5,78010.75,78433.0,77286.89,422.25,0.5413,417.197084,1.0121,64,16621,2026-04-24T13:00:00+00:00,78233.5,78433.0,77870.0,78050.5,933609.0,choch,internal,BEARISH,BEARISH,BEARISH,internal|choch|brk16630|form16621,QUALIFIED_SHORT,INVALIDATED,16675,2026-04-26T19:00:00+00:00,True,16670,2026-04-26T14:00:00+00:00,77870.0,TOUCH_HIT_SL,-1.0,6,0.4636,1.1018,2026-04-26T13:00:00+00:00,0.722351,1.349482,0.541272,1.012112,0.875666,0.550622,0.325044,1.349482,0.481787,48.0,39.0,8.0,0.169584,0.0,1.0,0.0,1.0,1.0,0.431887,0.005992,0.53528,0.5,0.169969,0.490176,-0.06347,0.554767,-0.326108,0.98045,0.0
XRPUSD_16669_BULLISH_16659_16662,XRPUSD,XRPUSD,LONG,1h,2026-04-26T03:00:00+00:00,16659,2026-04-26T06:00:00+00:00,16662,2026-04-26T13:00:00+00:00,16669,1.4236,1.4172,0.0064,0.4516,1.4204,1.4236,1.4172,1.43,0.0064,0.4496,0.008942,0.7157,77,16659,2026-04-26T03:00:00+00:00,1.421,1.4236,1.4172,1.4182,134488.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk16662|form16659,QUALIFIED_LONG,INVALIDATED,16685,2026-04-27T05:00:00+00:00,True,16670,2026-04-26T14:00:00+00:00,1.4236,TOUCH_HIT_TP,1.0,6,1.875,0.2813,2026-04-26T13:00:00+00:00,0.449596,0.715704,0.449564,0.715704,0.984375,0.203125,0.4375,0.715704,0.201292,10.0,7.0,1.0,0.011183,0.0,1.0,0.0,0.0,0.0,0.22063,0.033549,0.628187,0.5,0.169068,0.301938,-0.161313,0.035137,-0.994575,1.131208,1.0
XRPUSD_16687_BULLISH_16594_16598,XRPUSD,XRPUSD,LONG,1h,2026-04-23T10:00:00+00:00,16594,2026-04-23T14:00:00+00:00,16598,2026-04-27T07:00:00+00:00,16687,1.4156,1.4081,0.0075,0.5326,1.41185,1.4156,1.4081,1.43,0.0075,0.5298,0.00889,0.8436,66,16594,2026-04-23T10:00:00+00:00,1.414,1.4156,1.4081,1.41,183025.0,choch,internal,BULLISH,BEARISH,BEARISH,internal|choch|brk16598|form16594,QUALIFIED_LONG,INVALIDATED,16693,2026-04-27T13:00:00+00:00,True,16688,2026-04-27T08:00:00+00:00,1.4156,TOUCH_HIT_SL,-1.0,6,0.3733,2.3867,2026-04-27T07:00:00+00:00,0.530635,0.843599,0.529811,0.843599,0.706667,0.493333,0.533333,0.843599,1.630958,93.0,89.0,1.0,0.247456,0.0,1.0,0.0,0.0,0.0,0.075931,0.022496,0.629014,6.5,0.396538,0.551151,-2.08521,-0.800112,-1.285096,1.588646,1.0
